antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'S14'}),frozenset({'S53'}),0.6342857142857142,0.6185714285714285,0.39285714285714285,0.6193693693693694,1.0012899735763479,1.0,0.000506122448979629,1.0020963651732884,0.0035227272727275305,0.45681063122923593,0.0020919796200695694,0.6272366477331835
frozenset({'S15'}),frozenset({'S18'}),0.6042857142857143,0.6557142857142857,0.4014285714285714,0.6643026004728132,1.0130976477798894,1.0,0.005189795918367324,1.0255835010060361,0.032670837776378706,0.46755407653910147,0.024945312576635903,0.6382515181013304
frozenset({'S18'}),frozenset({'S15'}),0.6557142857142857,0.6042857142857143,0.4014285714285714,0.6122004357298475,1.0130976477798894,1.0,0.005189795918367324,1.0204093097913323,0.037551128896501654,0.46755407653910147,0.02000110112235824,0.6382515181013304
frozenset({'S23'}),frozenset({'S15'}),0.6185714285714285,0.6042857142857143,0.37857142857142856,0.6120092378752887,1.0127812447108797,1.0,0.004777551020408166,1.019906462585034,0.033086000989329394,0.44839255499153974,0.01951792964874397,0.6192433896232235
frozenset({'S15'}),frozenset({'S23'}),0.6042857142857143,0.6185714285714285,0.37857142857142856,0.6264775413711583,1.0127812447108795,1.0,0.004777551020408166,1.0211663652802891,0.031891560520400535,0.44839255499153974,0.020727636553598588,0.6192433896232235
frozenset({'S25'}),frozenset({'S15'}),0.6514285714285715,0.6042857142857143,0.3942857142857143,0.6052631578947368,1.0016175189747418,1.0,0.0006367346938775387,1.0024761904761903,0.004632929436920794,0.4577114427860697,0.0024700741022229784,0.6288727136991414
frozenset({'S15'}),frozenset({'S25'}),0.6042857142857143,0.6514285714285715,0.3942857142857143,0.652482269503546,1.0016175189747416,1.0,0.0006367346938775387,1.0030320699708453,0.004080991994977162,0.4577114427860697,0.003022904313451647,0.6288727136991414
frozenset({'S31'}),frozenset({'S15'}),0.62,0.6042857142857143,0.4042857142857143,0.652073732718894,1.0790818271943872,1.0,0.02962857142857145,1.1373509933774835,0.1928584712665056,0.49303135888501753,0.12076394549901008,0.6605522327897071
frozenset({'S15'}),frozenset({'S31'}),0.6042857142857143,0.62,0.4042857142857143,0.6690307328605201,1.0790818271943872,1.0,0.02962857142857145,1.1481428571428571,0.18519983161332307,0.49303135888501753,0.12902824436978966,0.6605522327897071
frozenset({'S15'}),frozenset({'S32'}),0.6042857142857143,0.6085714285714285,0.37,0.6122931442080378,1.006115495177527,1.0,0.0022489795918367306,1.0095993031358885,0.015360383591430497,0.43898305084745765,0.009508032648271882,0.6101371824326574
frozenset({'S32'}),frozenset({'S15'}),0.6085714285714285,0.6042857142857143,0.37,0.607981220657277,1.0061154951775269,1.0,0.0022489795918367306,1.009426860564585,0.015528562973818417,0.43898305084745765,0.009338824765681875,0.6101371824326574
frozenset({'S39'}),frozenset({'S15'}),0.6857142857142857,0.6042857142857143,0.42142857142857143,0.6145833333333334,1.01704097714736,1.0,0.007061224489795903,1.0267181467181468,0.05331278890600913,0.48519736842105265,0.02602286401925393,0.6559914302600474
frozenset({'S15'}),frozenset({'S39'}),0.6042857142857143,0.6857142857142857,0.42142857142857143,0.6973995271867612,1.01704097714736,1.0,0.007061224489795903,1.0386160714285715,0.04234228721776899,0.48519736842105265,0.03718031377605846,0.6559914302600474
frozenset({'S15'}),frozenset({'S40'}),0.6042857142857143,0.63,0.38571428571428573,0.6382978723404256,1.0131712259371835,1.0,0.005014285714285693,1.0229411764705882,0.03285198555956665,0.4545454545454545,0.022426682001150163,0.6252713851498046
frozenset({'S40'}),frozenset({'S15'}),0.63,0.6042857142857143,0.38571428571428573,0.6122448979591837,1.0131712259371835,1.0,0.005014285714285693,1.0205263157894737,0.03513513513513499,0.4545454545454545,0.020113460546673505,0.6252713851498046
frozenset({'S44'}),frozenset({'S15'}),0.6342857142857142,0.6042857142857143,0.3914285714285714,0.6171171171171171,1.0212339999574043,1.0,0.008138775510204088,1.0335126050420167,0.05685447080291975,0.4620573355817876,0.03242592773278693,0.6324356271164782
frozenset({'S15'}),frozenset({'S44'}),0.6042857142857143,0.6342857142857142,0.3914285714285714,0.6477541371158392,1.0212339999574043,1.0,0.008138775510204088,1.0382358581016298,0.05254420406334823,0.4620573355817876,0.0368277186761229,0.6324356271164782
frozenset({'S45'}),frozenset({'S15'}),0.6257142857142857,0.6042857142857143,0.38142857142857145,0.6095890410958905,1.0087761909388258,1.0,0.0033183673469387998,1.0135839598997496,0.02324384595591405,0.44949494949494956,0.013401908906582459,0.6203973574273779
frozenset({'S15'}),frozenset({'S45'}),0.6042857142857143,0.6257142857142857,0.38142857142857145,0.6312056737588653,1.0087761909388258,1.0,0.0033183673469387998,1.01489010989011,0.02198515393664073,0.44949494949494956,0.014671647447350085,0.6203973574273779
frozenset({'S15'}),frozenset({'S46'}),0.6042857142857143,0.6457142857142857,0.3942857142857143,0.652482269503546,1.0104813908240757,1.0,0.004089795918367334,1.019475218658892,0.026212525506199888,0.46076794657762943,0.01910318005033165,0.6315508692650473
frozenset({'S46'}),frozenset({'S15'}),0.6457142857142857,0.6042857142857143,0.3942857142857143,0.6106194690265487,1.010481390824076,1.0,0.004089795918367334,1.0162662337662338,0.029277699859747448,0.46076794657762943,0.01600587840644077,0.6315508692650473
frozenset({'S53'}),frozenset({'S15'}),0.6185714285714285,0.6042857142857143,0.37857142857142856,0.6120092378752887,1.0127812447108797,1.0,0.004777551020408166,1.019906462585034,0.033086000989329394,0.44839255499153974,0.01951792964874397,0.6192433896232235
frozenset({'S15'}),frozenset({'S53'}),0.6042857142857143,0.6185714285714285,0.37857142857142856,0.6264775413711583,1.0127812447108795,1.0,0.004777551020408166,1.0211663652802891,0.031891560520400535,0.44839255499153974,0.020727636553598588,0.6192433896232235
frozenset({'S15'}),frozenset({'S55'}),0.6042857142857143,0.6371428571428571,0.39,0.6453900709219859,1.0129440575008748,1.0,0.004983673469387773,1.023257142857143,0.03229261713016237,0.45805369127516776,0.022728541910984706,0.6287488471201857
frozenset({'S55'}),frozenset({'S15'}),0.6371428571428571,0.6042857142857143,0.39,0.6121076233183856,1.0129440575008746,1.0,0.004983673469387773,1.0201651527663087,0.035216751752184944,0.45805369127516776,0.01976655712227411,0.6287488471201857
frozenset({'S56'}),frozenset({'S15'}),0.65,0.6042857142857143,0.39714285714285713,0.6109890109890109,1.0110929259865429,1.0,0.004357142857142837,1.0172316384180788,0.03134635149023624,0.4633333333333332,0.016939738961399383,0.6340997064401319
frozenset({'S15'}),frozenset({'S56'}),0.6042857142857143,0.65,0.39714285714285713,0.6572104018912529,1.0110929259865429,1.0,0.004357142857142837,1.0210344827586204,0.027725112328909313,0.4633333333333332,0.020601148260722523,0.6340997064401319
frozenset({'S57'}),frozenset({'S15'}),0.6557142857142857,0.6042857142857143,0.3985714285714286,0.607843137254902,1.005886988365086,1.0,0.002332653061224488,1.0090714285714286,0.016999063043769226,0.4626865671641791,0.00898987753946352,0.6337088026700042
frozenset({'S15'}),frozenset({'S57'}),0.6042857142857143,0.6557142857142857,0.3985714285714286,0.6595744680851063,1.005886988365086,1.0,0.002332653061224488,1.0113392857142856,0.014789798532665646,0.4626865671641791,0.011212147965039207,0.6337088026700042
frozenset({'S18'}),frozenset({'S16'}),0.6557142857142857,0.45714285714285713,0.31285714285714283,0.4771241830065359,1.0437091503267975,1.0,0.013102040816326543,1.0382142857142858,0.12163928835332247,0.39107142857142857,0.03680770553835566,0.5807495915032679
frozenset({'S16'}),frozenset({'S18'}),0.45714285714285713,0.6557142857142857,0.31285714285714283,0.684375,1.0437091503267975,1.0,0.013102040816326543,1.0908062234794906,0.07714491708723872,0.39107142857142857,0.0832468879668049,0.5807495915032679
frozenset({'S16'}),frozenset({'S21'}),0.45714285714285713,0.6471428571428571,0.3,0.65625,1.0140728476821192,1.0,0.004163265306122432,1.0264935064935066,0.025563909774435987,0.37300177619893427,0.025809716599190315,0.5599130794701986
frozenset({'S21'}),frozenset({'S16'}),0.6471428571428571,0.45714285714285713,0.3,0.46357615894039733,1.0140728476821192,1.0,0.004163265306122432,1.0119929453262786,0.03932909196067075,0.37300177619893427,0.01185081910073195,0.5599130794701986
frozenset({'S25'}),frozenset({'S16'}),0.6514285714285715,0.45714285714285713,0.31,0.4758771929824561,1.0409813596491229,1.0,0.012204081632653074,1.0357441721458458,0.11294099871572123,0.38819320214669056,0.03451061865189287,0.577001096491228
